id,division_id,english,sinhala,tamil
8270,174,Chenaikudiyiruppu 01,චෙන්නායිකුඩියිරිප්පු 01,சே‍ணைக்குடியிருப்பு‎ 01
8271,174,Chenaikudiyiruppu 01B,චෙන්නායිකුඩියිරිප්පු 01B,சே‍ணைக்குடியிருப்பு‎ 01B
8272,174,Natpiddymunai 04,නට්පිට්ටුමුනායි 04,நட்பிட்டிமு‍ணை 04
8273,174,Kalmunai 01,කල්මුනෙයි 01,கல்மு‍ணை 01
8274,174,Kalmunai 01A,කල්මුනෙයි 01A,கல்மு‍ணை 01A
8275,174,Kalmunai 01B,කල්මුනෙයි 01B,கல்மு‍ணை 01B
8276,174,Kalmunai 01C,කල්මුනෙයි 01C,கல்மு‍ணை 01C
8277,174,Kalmunai 01D,කල්මුනෙයි 01D,கல்மு‍ணை 01D
8278,174,Kalmunai 01E,කල්මුනෙයි 01E,கல்மு‍ணை 01E
8279,174,Kalmunai 02,කල්මුනෙයි 02,கல்மு‍ணை 02
8280,174,Kalmunai 02A,කල්මුනෙයි 02A,கல்மு‍ணை 02A
8281,174,Kalmunai 02B,කල්මුනෙයි 02B,கல்மு‍ணை 02B
8282,174,Kalmunai 03,කල්මුනෙයි 03,கல்மு‍ணை 03
8283,174,Kalmunai 03A,කල්මුනෙයි 03A,கல்மு‍ணை 03A
8284,174,Islamabad & Kalmunai Town,ඉස්ලාමාබාඩ් හා කල්මුනේ නගරය,இஸ்லாமாபாத் & கல்மு‍ணை நகரம்
8285,174,Kalmunai Muslim Section 03,කල්මුනේ මුස්ලිම්අංශ 03,கல்மு‍ணை முஸ்லிம் பகுதி.03
8286,174,Kalmunaikudi 01,කල්මුනේඅඩි 01,கல்மு‍ணைக்குடி 01
8287,174,Kalmunaikudi 02,කල්මුනේඅඩි 02,கல்மு‍ணைக்குடி 02
8288,174,Kalmunaikudi 04,කල්මුනේඅඩි 04,கல்மு‍ணைக்குடி 04
8289,174,Kalmunaikudi 03,කල්මුනේඅඩි 03,கல்மு‍ணைக்குடி 03
8290,174,Kalmunaikudi 05,කල්මුනේඅඩි 05,கல்மு‍ணைக்குடி 05
8291,174,Kalmunaikudi 06,කල්මුනේඅඩි 06,கல்மு‍ணைக்குடி 06
8292,174,Kalmunaikudi 07,කල්මුනේඅඩි 07,கல்மு‍ணைக்குடி 07
8293,174,Kalmunaikudi 08,කල්මුනේඅඩි 08,கல்மு‍ணைக்குடி 08
8294,174,Kalmunaikudi 09,කල්මුනේඅඩි 09,கல்மு‍ணைக்குடி 09
8295,174,Kalmunaikudi 10,කල්මුනේඅඩි 10,கல்மு‍ணைக்குடி 10
8296,174,Kalmunaikudi 11,කල්මුනේඅඩි 11,கல்மு‍ணைக்குடி 11
8297,174,Kalmunaikudi 12,කල්මුනේඅඩි 12,கல்மு‍ணைக்குடி 12
8298,174,Kalmunaikudi 13,කල්මුනේඅඩි 13,கல்மு‍ணைக்குடி 13
8299,174,Kalmunaikudi 14,කල්මුනේඅඩි 14,கல்மு‍ணைக்குடி 14
8300,175,Sainthamaruthu 1,සෙයින්තමරුතු 1,சாய்ந்தமருது 1
8301,175,Sainthamaruthu 2,සෙයින්තමරුතු 2,சாய்ந்தமருது 2
8302,175,Sainthamaruthu 3,සෙයින්තමරුතු 3,சாய்ந்தமருது 3
8303,175,Sainthamaruthu 4,සෙයින්තමරුතු 4,சாய்ந்தமருது 4
8304,175,Sainthamaruthu 5,සෙයින්තමරුතු 5,சாய்ந்தமருது 5
8305,175,Sainthamaruthu 6,සෙයින්තමරුතු 6,சாய்ந்தமருது 6
8306,175,Sainthamaruthu 7,සෙයින්තමරුතු 7,சாய்ந்தமருது 7
8307,175,Sainthamaruthu 8,සෙයින්තමරුතු 8,சாய்ந்தமருது 8
8308,175,Sainthamaruthu 9,සෙයින්තමරුතු 9,சாய்ந்தமருது 9
8309,175,Sainthamaruthu 10,සෙයින්තමරුතු 10,சாய்ந்தமருது 10
8310,175,Sainthamaruthu 11,සෙයින්තමරුතු 11,சாய்ந்தமருது 11
8311,175,Sainthamaruthu 13,සෙයින්තමරුතු 13,சாய்ந்தமருது 13
8312,175,Sainthamaruthu 12,සෙයින්තමරුතු 12,சாய்ந்தமருது 12
8313,175,Sainthamaruthu 17,සෙයින්තමරුතු 17,சாய்ந்தமருது 17
8314,175,Sainthamaruthu 14,සෙයින්තමරුතු 14,சாய்ந்தமருது 14
8315,175,Sainthamaruthu 15,සෙයින්තමරුතු 15,சாய்ந்தமருது 15
8316,175,Sainthamaruthu 16,සෙයින්තමරුතු 16,சாய்ந்தமருது 16
8317,176,Mavadipalli West,මාවදීපාලි බටහිර,மாவடிப்பல்லி ‍மேற்கு
8318,176,Mavadipalli East,මාවදීපාලි නැගෙනහිර,மாவடிப்பல்லி கிழக்கு
8319,176,Maligaikadu West,මාලිකෙයිකඩ්ඩු බටහිර,மாளி‍கைக்காடு ‍மேற்கு
8320,176,Maligaikadu Central,මාලිකෙයිකඩ්ඩු මධ්‍යම,மத்திய மாளி‍கைக்காடு
8321,176,Maligaikadu East,මාලිකෙයිකඩ්ඩු නැගෙනහිර,மாளி‍கைக்காடு கிழக்கு
8322,176,Karativu 03,කරතිවු 03,கா‍ரைத்தீவு 03
8323,176,Karativu 02,කරතිවු 02,கா‍ரைத்தீவு 02
8324,176,Karativu 01,කරතිවු 01,கா‍ரைத்தீவு 01
8325,176,Karativu 06,කරතිවු 06,கா‍ரைத்தீவு 06
8326,176,Karativu 05,කරතිවු 05,கா‍ரைத்தீவு 05
8327,176,Karativu 04,කරතිවු 04,கா‍ரைத்தீவு 04
8328,176,Karativu 08,කරතිවු 08,கா‍ரைத்தீவு 08
8329,176,Karativu 07,කරතිවු 07,கா‍ரைத்தீவு 07
8330,176,Karativu 10,කරතිවු 10,கா‍ரைத்தீவு 10
8331,176,Karativu 09,කරතිවු 09,கா‍ரைத்தீவு 09
8332,176,Karativu 11,කරතිවු 11,கா‍ரைத்தீவு 11
8333,176,Karativu 12,කරතිවු 12,கா‍ரைத்தீவு 12
8334,177,Ninthavur 01,නින්තවූර් 01,நிந்தவூர் 01
8335,177,Ninthavur 02,නින්තවූර් 02,நிந்தவூர் 02
8336,177,Ninthavur 03,නින්තවූර් 03,நிந்தவூர் 03
8337,177,Ninthavur 04,නින්තවූර් 04,நிந்தவூர் 04
8338,177,Ninthavur 05,නින්තවූර් 05,நிந்தவூர் 05
8339,177,Ninthavur 06,නින්තවූර් 06,நிந்தவூர் 06
8340,177,Ninthavur 07,නින්තවූර් 07,நிந்தவூர் 07
8341,177,Ninthavur 08,නින්තවූර් 08,நிந்தவூர் 08
8342,177,Ninthavur 09,නින්තවූර් 09,நிந்தவூர் 09
8343,177,Ninthavur 10,නින්තවූර් 10,நிந்தவூர் 10
8344,177,Ninthavur 11,නින්තවූර් 11,நிந்தவூர் 11
8345,177,Ninthavur 12,නින්තවූර් 12,நிந்தவூர் 12
8346,177,Ninthavur 13,නින්තවූර් 13,நிந்தவூர் 13
8347,177,Ninthavur 14,නින්තවූර් 14,நிந்தவூர் 14
8348,177,Ninthavur 15,නින්තවූර් 15,நிந்தவூர் 15
8349,177,Ninthavur 16,නින්තවූර් 16,நிந்தவூர் 16
8350,177,Ninthavur 17,නින්තවූර් 17,நிந்தவூர் 17
8351,177,Ninthavur 18,නින්තවූර් 18,நிந்தவூர் 18
8352,177,Ninthavur 19,නින්තවූර් 19,நிந்தவூர் 19
8353,177,Ninthavur 20,නින්තවූර් 20,நிந்தவூர் 20
8354,177,Ninthavur 21,නින්තවූර් 21,நிந்தவூர் 21
8355,177,Ninthavur 22,නින්තවූර් 22,நிந்தவூர் 22
8356,177,Ninthavur 23,නින්තවූර් 23,நிந்தவூர் 23
8357,177,Ninthavur 24,නින්තවූර් 24,நிந்தவூர் 24
8358,177,Ninthavur 25,නින්තවූර් 25,நிந்தவூர் 25
8359,178,Deegawapie 01,දීඝවාපි 01,தீகவாபி 01
8360,178,Oluvil 01,ඔලුවිල් 01,ஒலுவில் 01
8361,178,Oluvil 02,ඔලුවිල් 02,ஒலுவில் 02
8362,178,Oluvil 03,ඔලුවිල් 03,ஒலுவில் 03
8363,178,Oluvil 04,ඔලුවිල් 04,ஒலுவில் 04
8364,178,Oluvil 05,ඔලුවිල් 05,ஒலுவில் 05
8365,178,Oluvil 06,ඔලුවිල් 06,ஒலுவில் 06
8366,178,Oluvil 07,ඕවිල් 07,ஒலுவில் 07
8367,178,Palamunai 01,පලමුනායි 01,பாலமுனை 01
8368,178,Palamuna 02,පලමුනායි 02,பாலமுனை 02
8369,178,Palamunai 03,පලමුනායි 03,பாலமுனை 03
8370,178,Palamunai 04,පලමුනායි 04,பாலமுனை 04
8371,178,Palamunai 05,පලමුනායි 05,பாலமுனை 05
8372,178,Palamunai 06,පලමුනායි 06,பாலமுனை 06
8373,178,Addalachchenai 01,අඩ්ඩලච්චෙනයි 01,அட்டால‍ச்சேனை 01
8374,178,Addalachchenai 02,අඩ්ඩලච්චෙනයි 02,அட்டால‍ச்சேனை 02
8375,178,Addalachchenai 03,අඩ්ඩලච්චෙනයි 03,அட்டால‍ச்சேனை 03
8376,178,Addalachchenai 04,අඩ්ඩලච්චෙනයි 04,அட்டால‍ச்சேனை 04
8377,178,Addalachchenai 05,අඩ්ඩලච්චෙනයි 05,அட்டால‍ச்சேனை 05
8378,178,Addalachchenai 06,අඩ්ඩලච්චෙනයි 06,அட்டால‍ச்சேனை 06
8379,178,Addalachchenai 07,අඩ්ඩලච්චෙනයි 07,அட்டால‍ச்சேனை 07
8380,178,Addalachchenai 08,අඩ්ඩලච්චෙනයි 08,அட்டால‍ச்சேனை 08
8381,178,Addalachchenai 09,අඩ්ඩලච්චෙනයි 09,அட்டால‍ச்சேனை 09
8382,178,Addalachchenai 10,අඩ්ඩලච්චෙනයි 10,அட்டால‍ச்சேனை 10
8383,178,Addalachchenai 11,අඩ්ඩලච්චෙනයි 11,அட்டால‍ச்சேனை 11
8384,178,Addalachchenai 12,අඩ්ඩලච්චෙනයි 12,அட்டால‍ச்சேனை 12
8385,178,Addalachchenai 13,අඩ්ඩලච්චෙනයි 13,அட்டால‍ச்சேனை 13
8386,178,Addalachchenai 14,අඩ්ඩලච්චෙනයි 14,அட்டால‍ச்சேனை 14
8387,178,Addalachchenai 15,අඩ්ඩලච්චෙනයි 15,அட்டால‍ச்சேனை 15
8388,178,Addalachchenai 16,අඩ්ඩලච්චෙනයි 16,அட்டால‍ச்சேனை 16
8389,178,Addalachchenai 17,අඩ්ඩලච්චෙනයි 17,அட்டால‍ச்சேனை 17
8390,178,Deegawapie 02,දීඝවාපිය 02,தீகவாபி 02
8391,179,Varipathanchenai 01,වරිපතන්චේන 01,வரிபதன்சேனை 01
8392,179,Varipathanchenai 02,වරිපතන්චේන 02,வரிபதன்சேனை 02
8393,179,Varipathanchenai 03,වරිපතන්චේන 03,வரிபதன்சேனை 03
8394,179,Irakkamam 01,ඉරක්කාමම් 01,இரக்காமம் 01
8395,179,Irakkamam 02,ඉරක්කාමම් 02,இரக்காமம் 02
8396,179,Irakkamam 03,ඉරක්කාමම් 03,இரக்காமம் 03
8397,179,Irakkamam 04,ඉරක්කාමම් 04,இரக்காமம் 04
8398,179,Irakkamam 05,ඉරක්කාමම් 05,இரக்காமம் 05
8399,179,Irakkamam 06,ඉරක්කාමම් 06,இரக்காமம் 06
